Sr.No,Year,Facility_number,Facility_name,Start_date,End_date,Country_name,Type_of_control,Hours_type,Productive_hours,Productive_hours_per_adjusted_patient_day,performance
4711,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Contracted Other",0,0,NULL
4712,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Daily Cost Centers",915615,16,NULL
4713,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Ambulatory Cost Centers",102244,2,NULL
4714,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Ancillary Cost Centers",386726,7,NULL
4715,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Education Cost Centers",39284,1,NULL
4716,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"General Services Cost Centers",594073,11,NULL
4717,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Fiscal Services Cost Centers",0,0,NULL
4718,2009,106334025,"KAISER FOUNDATION HOSPITAL - RIVERSIDE",1/1/2009,12/31/2009,Riverside,Non-Profit,"Administrative Services Cost Centers",654504,12,NULL
4719,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Management & Supervision",0,0,NULL
4720,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Technician & Specialist",0,0,NULL
4721,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Registered Nurse",303174,16,NULL
4722,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Licensed Vocational Nurse",2810,0,NULL
4723,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Aides & Orderlies",0,0,NULL
4724,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Clerical & Other Administrative",0,0,NULL
4725,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Environmental & Food Services",0,0,NULL
4726,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,Other,322226,17,NULL
4727,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Contracted Registry Nursing",9049,0,NULL
4728,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Contracted Other",0,0,NULL
4729,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Daily Cost Centers",357038,18,NULL
4730,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Ambulatory Cost Centers",0,0,NULL
4731,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Ancillary Cost Centers",100823,5,NULL
4732,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Education Cost Centers",0,0,NULL
4733,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"General Services Cost Centers",63500,3,NULL
4734,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Fiscal Services Cost Centers",0,0,NULL
4735,2009,106334048,"KAISER FOUNDATION HOSPITAL - MORENO VALLEY",1/1/2009,12/31/2009,Riverside,Non-Profit,"Administrative Services Cost Centers",115898,6,NULL
4736,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Management & Supervision",227478,2,NULL
4737,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Technician & Specialist",569809,6,NULL
4738,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Registered Nurse",850913,9,NULL
4739,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Licensed Vocational Nurse",12451,0,NULL
4740,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Aides & Orderlies",78604,1,NULL
4741,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Clerical & Other Administrative",382385,4,NULL
4742,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Environmental & Food Services",60164,1,NULL
4743,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,Other,0,0,NULL
4744,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Contracted Registry Nursing",53837,1,NULL
4745,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Contracted Other",12279,0,NULL
4746,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Daily Cost Centers",738389,8,NULL
4747,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Ambulatory Cost Centers",207475,2,NULL
4748,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Ancillary Cost Centers",635136,7,NULL
4749,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Education Cost Centers",0,0,NULL
4750,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"General Services Cost Centers",209455,2,NULL
4751,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Fiscal Services Cost Centers",123335,1,NULL
4752,2009,106334068,"SOUTHWEST HEALTHCARE SYSTEM-MURRIETA",1/1/2009,12/31/2009,Riverside,Investor,"Administrative Services Cost Centers",334130,4,NULL
4753,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Management & Supervision",8724,2,NULL
4754,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Technician & Specialist",19406,4,NULL
4755,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Registered Nurse",11052,2,NULL
4756,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Licensed Vocational Nurse",5163,1,NULL
4757,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Aides & Orderlies",3873,1,NULL
4758,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Clerical & Other Administrative",5872,1,NULL
4759,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Environmental & Food Services",14568,3,NULL
4760,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,Other,0,0,NULL
4761,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Contracted Registry Nursing",0,0,NULL
4762,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Contracted Other",4769,1,NULL
4763,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Daily Cost Centers",43646,10,NULL
4764,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Ambulatory Cost Centers",0,0,NULL
4765,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Ancillary Cost Centers",0,0,NULL
4766,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Education Cost Centers",0,0,NULL
4767,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"General Services Cost Centers",18030,4,NULL
4768,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Fiscal Services Cost Centers",2108,0,NULL
4769,2009,106334457,"OASIS PSYCHIATRIC HEALTH FACILITY",1/1/2009,12/31/2009,Riverside,Investor,"Administrative Services Cost Centers",9643,2,NULL
4770,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Management & Supervision",469503,3,NULL
4771,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Technician & Specialist",991178,6,NULL
4772,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Registered Nurse",1411110,9,NULL
4773,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Licensed Vocational Nurse",222855,1,NULL
4774,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Aides & Orderlies",420930,3,NULL
4775,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Clerical & Other Administrative",1070136,7,NULL
4776,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Environmental & Food Services",340995,2,NULL
4777,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,Other,100071,1,NULL
4778,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Contracted Registry Nursing",248488,2,NULL
4779,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Contracted Other",16549,0,NULL
4780,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Daily Cost Centers",1751517,11,NULL
4781,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Ambulatory Cost Centers",843071,5,NULL
4782,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Ancillary Cost Centers",785604,5,NULL
4783,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Education Cost Centers",130475,1,NULL
4784,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"General Services Cost Centers",979595,6,NULL
4785,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Fiscal Services Cost Centers",288643,2,NULL
4786,2009,106334487,"RIVERSIDE COUNTY REGIONAL MEDICAL CENTER",7/1/2008,6/30/2009,Riverside,City/County,"Administrative Services Cost Centers",512910,3,NULL
4787,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Management & Supervision",0,0,NULL
4788,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Technician & Specialist",0,0,NULL
4789,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Registered Nurse",3423437,25,NULL
4790,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Licensed Vocational Nurse",52979,0,NULL
4791,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Aides & Orderlies",421121,3,NULL
4792,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Clerical & Other Administrative",0,0,NULL
4793,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Environmental & Food Services",0,0,NULL
4794,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,Other,4329490,32,NULL
4795,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Contracted Registry Nursing",21492,0,NULL
4796,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Contracted Other",84,0,NULL
4797,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Daily Cost Centers",3428800,25,NULL
4798,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Ambulatory Cost Centers",289044,2,NULL
4799,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Ancillary Cost Centers",1352701,10,NULL
4800,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Education Cost Centers",55425,0,NULL
4801,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"General Services Cost Centers",1618089,12,NULL
4802,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Fiscal Services Cost Centers",0,0,NULL
4803,2009,106340913,"KAISER FOUNDATION HOSPITAL - SACRAMENTO/ROSEVILLE",1/1/2009,12/31/2009,Sacramento,Non-Profit,"Administrative Services Cost Centers",1501417,11,NULL
4804,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Management & Supervision",246272,2,NULL
4805,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Technician & Specialist",720066,6,NULL
4806,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Registered Nurse",1043064,9,NULL
4807,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Licensed Vocational Nurse",21632,0,NULL
4808,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Aides & Orderlies",102536,1,NULL
4809,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Clerical & Other Administrative",408143,4,NULL
4810,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Environmental & Food Services",239077,2,NULL
4811,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,Other,131616,1,NULL
4812,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Registry Nursing",94806,1,NULL
4813,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Other",107783,1,NULL
4814,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Daily Cost Centers",1031533,9,NULL
4815,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ambulatory Cost Centers",128589,1,NULL
4816,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ancillary Cost Centers",953178,9,NULL
4817,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Education Cost Centers",44810,0,NULL
4818,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"General Services Cost Centers",563872,5,NULL
4819,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Fiscal Services Cost Centers",81491,1,NULL
4820,2009,106340947,"MERCY GENERAL HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Administrative Services Cost Centers",279143,3,NULL
4821,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Management & Supervision",236437,2,NULL
4822,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Technician & Specialist",726269,6,NULL
4823,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Registered Nurse",1059912,9,NULL
4824,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Licensed Vocational Nurse",18253,0,NULL
4825,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Aides & Orderlies",134397,1,NULL
4826,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Clerical & Other Administrative",449557,4,NULL
4827,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Environmental & Food Services",212159,2,NULL
4828,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,Other,102014,1,NULL
4829,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Registry Nursing",165486,1,NULL
4830,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Other",148321,1,NULL
4831,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Daily Cost Centers",1031402,9,NULL
4832,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ambulatory Cost Centers",490651,4,NULL
4833,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ancillary Cost Centers",774187,7,NULL
4834,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Education Cost Centers",920,0,NULL
4835,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"General Services Cost Centers",534672,5,NULL
4836,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Fiscal Services Cost Centers",100677,1,NULL
4837,2009,106340950,"MERCY SAN JUAN HOSPITAL",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Administrative Services Cost Centers",320296,3,NULL
4838,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Management & Supervision",92265,1,NULL
4839,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Technician & Specialist",313623,2,NULL
4840,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Registered Nurse",442326,3,NULL
4841,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Licensed Vocational Nurse",33891,0,NULL
4842,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Aides & Orderlies",204016,2,NULL
4843,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Clerical & Other Administrative",233588,2,NULL
4844,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Environmental & Food Services",186777,1,NULL
4845,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,Other,76073,1,NULL
4846,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Registry Nursing",77603,1,NULL
4847,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Other",99282,1,NULL
4848,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Daily Cost Centers",668261,5,NULL
4849,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ambulatory Cost Centers",137575,1,NULL
4850,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ancillary Cost Centers",355824,3,NULL
4851,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Education Cost Centers",40353,0,NULL
4852,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"General Services Cost Centers",371996,3,NULL
4853,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Fiscal Services Cost Centers",56236,0,NULL
4854,2009,106340951,"METHODIST HOSPITAL OF SACRAMENTO",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Administrative Services Cost Centers",128043,1,NULL
4855,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Management & Supervision",972211,4,NULL
4856,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Technician & Specialist",3073140,13,NULL
4857,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Registered Nurse",2706102,11,NULL
4858,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Licensed Vocational Nurse",126507,1,NULL
4859,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Aides & Orderlies",640090,3,NULL
4860,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Clerical & Other Administrative",2392638,10,NULL
4861,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Environmental & Food Services",704599,3,NULL
4862,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,Other,1153345,5,NULL
4863,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Registry Nursing",0,0,NULL
4864,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Contracted Other",0,0,NULL
4865,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Daily Cost Centers",2164666,9,NULL
4866,2009,106341006,"UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER",7/1/2008,6/30/2009,Sacramento,Non-Profit,"Ambulatory Cost Centers",2693324,11,NULL
